Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
CL trim final alpha = 21.408
surface and wake DVE after number of timesteps = 20
elements in span direction = 18
number of surface elements = 92
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    66       -87.230193        -1.666667       -36.306308         0.182441         0.049873        -0.000000         0.998756         9.310018         0.000000         3.650145         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -87.305193        -2.000000       -36.302563       -87.305193        -1.333333       -36.302563         3.340191         6.899689        -9.362649 
    67       -87.230193        -1.000000       -36.306308         0.295719         0.049873        -0.000000         0.998756         9.310018         0.000000         3.650145         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -87.305193        -1.333333       -36.302563       -87.305193        -0.666667       -36.302563         4.793171         0.502348        -0.233362 
    68       -87.230193        -0.333333       -36.306308         0.304733         0.049873        -0.000000         0.998756         9.310018         0.000000         3.650145         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -87.305193        -0.666667       -36.302563       -87.305193        -0.000000       -36.302563         5.001005         0.051110        -0.443495 
    69       -87.080193        -1.666667       -36.318287         0.111138         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -87.155193        -2.000000       -36.310053       -87.155193        -1.333333       -36.310053         3.775025         7.792438       -10.597916 
    70       -87.080193        -1.000000       -36.318287         0.176544         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -87.155193        -1.333333       -36.310053       -87.155193        -0.666667       -36.310053         5.409213         0.558364        -0.253195 
    71       -87.080193        -0.333333       -36.318287         0.179155         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -87.155193        -0.666667       -36.310053       -87.155193        -0.000000       -36.310053         5.626811        -0.031910        -0.632215 
    72       -87.530193         0.333333       -36.316201         0.898342        -0.136313         0.000000         0.990666         9.310018         0.000000         3.650145         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -87.605193         0.000000       -36.326521       -87.605193         0.666667       -36.326521         2.619354        -0.034802        -0.425313 
    73       -87.530193         1.000000       -36.316201         0.839687        -0.136313         0.000000         0.990666         9.310018         0.000000         3.650145         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -87.605193         0.666667       -36.326521       -87.605193         1.333333       -36.326521         2.450968        -0.338828        -0.030727 
    74       -87.530193         1.666667       -36.316201         0.510745        -0.136313         0.000000         0.990666         9.310018         0.000000         3.650145         0.100942         0.333333         0.075707        -0.000000        -7.834561        -0.000000         0.000000         0.000000         0.000000       -87.605193         1.333333       -36.326521       -87.605193         2.000000       -36.326521         1.691073        -3.501916        -4.713906 
    75       -87.380193         0.333333       -36.304222         0.480973        -0.022121         0.000000         0.999755         9.310018         0.000000         3.650145         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -87.455193         0.000000       -36.305882       -87.455193         0.666667       -36.305882         4.158208        -0.213324        -0.338166 
    76       -87.380193         1.000000       -36.304222         0.449452        -0.022121         0.000000         0.999755         9.310018         0.000000         3.650145         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -87.455193         0.666667       -36.305882       -87.455193         1.333333       -36.305882         3.892303        -0.504566        -0.098697 
    77       -87.380193         1.666667       -36.304222         0.278753        -0.022121         0.000000         0.999755         9.310018         0.000000         3.650145         0.100024         0.333333         0.075018        -0.000000        -1.267554        -0.000000         0.000000         0.000000         0.000000       -87.455193         1.333333       -36.305882       -87.455193         2.000000       -36.305882         2.689800        -5.569722        -7.499036 
    78       -87.230193         0.333333       -36.306308         0.320965         0.049873        -0.000000         0.998756         9.310018         0.000000         3.650145         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -87.305193         0.000000       -36.302563       -87.305193         0.666667       -36.302563         5.235814        -0.382100        -0.206319 
    79       -87.230193         1.000000       -36.306308         0.297653         0.049873        -0.000000         0.998756         9.310018         0.000000         3.650145         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -87.305193         0.666667       -36.302563       -87.305193         1.333333       -36.302563         4.894128        -0.628722        -0.163614 
    80       -87.230193         1.666667       -36.306308         0.182983         0.049873        -0.000000         0.998756         9.310018         0.000000         3.650145         0.100125         0.333333         0.075093         0.000000         2.858691         0.000000         0.000000         0.000000         0.000000       -87.305193         1.333333       -36.302563       -87.305193         2.000000       -36.302563         3.376815        -6.999563        -9.392647 
    81       -87.080193         0.333333       -36.318287         0.191724         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -87.155193         0.000000       -36.310053       -87.155193         0.666667       -36.310053         5.911214        -0.511641        -0.087382 
    82       -87.080193         1.000000       -36.318287         0.177385         0.109133        -0.000000         0.994027         9.310018         0.000000         3.650145         0.100601         0.333333         0.075451         0.000000         6.265360         0.000000         0.000000         0.000000         0.000000       -87.155193         0.666667       -36.310053       -87.155193         1.333333       -36.310053         5.520240        -0.694413        -0.186776 
