Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = FW_Input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
Angle of attack sweep alpha = 8.000
surface and wake DVE after number of timesteps = 25
elements in span direction = 123
number of surface elements = 738
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
   381       -16.940462         5.052285        -2.149476         0.255497         0.039160        -0.084765         0.995631        26.774890        -0.804902         3.762965         0.037440         0.169405         0.055252         4.866256         2.244295        -0.000603         0.392364        -0.713057        -0.217663       -16.996832         4.883304        -2.161646       -16.994510         5.220901        -2.132995         8.903344        -1.034687        -0.067072 
   382       -16.939943         5.389870        -2.120679         0.257511         0.037732        -0.084760         0.995687        26.774890        -0.804902         3.762965         0.036215         0.169405         0.053444         4.865694         2.162376        -0.000559         0.392386        -0.713046        -0.217642       -16.994510         5.220901        -2.132995       -16.992188         5.558497        -2.104344         8.545728        -1.072511        -0.044565 
   383       -16.939425         5.727454        -2.091887         0.259297         0.036303        -0.084755         0.995740        26.774890        -0.804902         3.762965         0.034990         0.169405         0.051636         4.865131         2.080456        -0.000518         0.392407        -0.713036        -0.217621       -16.992188         5.558497        -2.104344       -16.989866         5.896094        -2.075694         8.177590        -1.098510        -0.032171 
   384       -16.938908         6.065040        -2.063100         0.261028         0.034874        -0.084749         0.995792        26.774890        -0.804902         3.762965         0.033764         0.169405         0.049828         4.864569         1.998537        -0.000478         0.392427        -0.713026        -0.217601       -16.989866         5.896094        -2.075694       -16.987544         6.233691        -2.047043         7.801102        -1.127491        -0.053367 
   385       -16.938390         6.402626        -2.034318         0.262164         0.033445        -0.084744         0.995841        26.774890        -0.804902         3.762965         0.032539         0.169405         0.048020         4.864007         1.916617        -0.000439         0.392446        -0.713016        -0.217582       -16.987544         6.233691        -2.047043       -16.985222         6.571288        -2.018392         7.424421        -1.028458         0.345664 
   386       -16.820783         4.040202        -2.243508         0.194123         0.081927        -0.084831         0.993021        26.774890        -0.804902         3.762965         0.041215         0.169405         0.060823         4.882770         4.699356         0.001464        -0.216629        -1.017553        -0.826607       -16.880758         3.870990        -2.253015       -16.882044         4.208562        -2.224072        11.139964        -0.899137        -0.030258 
   387       -16.823871         4.377757        -2.214384         0.193663         0.081370        -0.084837         0.993067        26.774890        -0.804902         3.762965         0.039987         0.169405         0.059011         4.882892         4.667343         0.001444        -0.216639        -1.017558        -0.826617       -16.882044         4.208562        -2.224072       -16.883329         4.546133        -2.195128        10.828081        -0.964186        -0.161733 
   388       -16.826960         4.715313        -2.185261         0.195263         0.080814        -0.084843         0.993112        26.774890        -0.804902         3.762965         0.038759         0.169405         0.057199         4.883015         4.635330         0.001424        -0.216649        -1.017563        -0.826627       -16.883329         4.546133        -2.195128       -16.884614         4.883704        -2.166184        10.484268        -1.056913        -0.111953 
   389       -16.830048         5.052869        -2.156141         0.197175         0.080257        -0.084849         0.993156        26.774890        -0.804902         3.762965         0.037531         0.169405         0.055387         4.883137         4.603318         0.001405        -0.216658        -1.017568        -0.826637       -16.884614         4.883704        -2.166184       -16.885900         5.221275        -2.137240        10.114455        -1.119432        -0.072574 
   390       -16.833137         5.390425        -2.127022         0.198978         0.079700        -0.084855         0.993201        26.774890        -0.804902         3.762965         0.036304         0.169405         0.053575         4.883259         4.571305         0.001385        -0.216668        -1.017573        -0.826647       -16.885900         5.221275        -2.137240       -16.887185         5.558846        -2.108296         9.727505        -1.160872        -0.049736 
   391       -16.836227         5.727981        -2.097906         0.200643         0.079143        -0.084861         0.993245        26.774890        -0.804902         3.762965         0.035076         0.169405         0.051763         4.883381         4.539292         0.001366        -0.216678        -1.017578        -0.826656       -16.887185         5.558846        -2.108296       -16.888470         5.896417        -2.079352         9.328859        -1.190106        -0.036548 
   392       -16.839316         6.065538        -2.068792         0.202308         0.078586        -0.084867         0.993288        26.774890        -0.804902         3.762965         0.033848         0.169405         0.049952         4.883503         4.507279         0.001347        -0.216687        -1.017583        -0.826666       -16.888470         5.896417        -2.079352       -16.889756         6.233988        -2.050409         8.921309        -1.216473        -0.041275 
   393       -16.842406         6.403094        -2.039679         0.203498         0.078029        -0.084873         0.993332        26.774890        -0.804902         3.762965         0.032620         0.169405         0.048140         4.883626         4.475266         0.001327        -0.216697        -1.017587        -0.826675       -16.889756         6.233988        -2.050409       -16.891041         6.571559        -2.021465         8.512596        -1.147897         0.243678 
   394       -16.699546         4.041284        -2.255765         0.127457         0.119780        -0.084113         0.989231        26.774890        -0.804902         3.762965         0.041374         0.169405         0.061058         4.860088         6.879434         0.011957        -0.821381        -1.319929        -1.431174       -16.757718         3.871882        -2.263125       -16.762611         4.209422        -2.233832        12.019049        -1.005112         0.041797 
   395       -16.706242         4.378804        -2.226241         0.127020         0.119540        -0.084119         0.989259        26.774890        -0.804902         3.762965         0.040142         0.169405         0.059240         4.860291         6.865571         0.011909        -0.821405        -1.319941        -1.431198       -16.762611         4.209422        -2.233832       -16.767504         4.546962        -2.204539        11.678343        -1.035369        -0.131100 
   396       -16.712938         4.716325        -2.196717         0.127741         0.119300        -0.084125         0.989288        26.774890        -0.804902         3.762965         0.038910         0.169405         0.057422         4.860494         6.851708         0.011861        -0.821429        -1.319953        -1.431222       -16.767504         4.546962        -2.204539       -16.772396         4.884502        -2.175246        11.313111        -1.117006        -0.109850 
   397       -16.719635         5.053845        -2.167195         0.128715         0.119060        -0.084131         0.989316        26.774890        -0.804902         3.762965         0.037678         0.169405         0.055604         4.860697         6.837845         0.011813        -0.821453        -1.319965        -1.431246       -16.772396         4.884502        -2.175246       -16.777289         5.222043        -2.145953        10.923038        -1.179770        -0.075399 
   398       -16.726331         5.391365        -2.137673         0.129663         0.118820        -0.084137         0.989345        26.774890        -0.804902         3.762965         0.036446         0.169405         0.053785         4.860900         6.823982         0.011765        -0.821477        -1.319977        -1.431270       -16.777289         5.222043        -2.145953       -16.782182         5.559583        -2.116660        10.515319        -1.223148        -0.052633 
   399       -16.733027         5.728886        -2.108153         0.130550         0.118579        -0.084143         0.989373        26.774890        -0.804902         3.762965         0.035214         0.169405         0.051967         4.861103         6.810119         0.011717        -0.821500        -1.319989        -1.431294       -16.782182         5.559583        -2.116660       -16.787074         5.897123        -2.087367        10.095248        -1.254267        -0.039215 
   400       -16.739724         6.066407        -2.078633         0.131465         0.118339        -0.084149         0.989401        26.774890        -0.804902         3.762965         0.033982         0.169405         0.050149         4.861306         6.796256         0.011669        -0.821524        -1.320001        -1.431317       -16.787074         5.897123        -2.087367       -16.791967         6.234664        -2.058074         9.666016        -1.278146        -0.031262 
   401       -16.746421         6.403927        -2.049114         0.132171         0.118099        -0.084154         0.989429        26.774890        -0.804902         3.762965         0.032750         0.169405         0.048331         4.861509         6.782393         0.011621        -0.821548        -1.320013        -1.431341       -16.791967         6.234664        -2.058074       -16.796860         6.572204        -2.028781         9.235395        -1.228311         0.178352 
   402       -17.188379         6.784600        -2.006065         0.621644        -0.185345        -0.110545         0.976436        26.774890        -0.804902         3.762965         0.030210         0.214033         0.035286         6.459127       -10.681220        -0.164977         4.626294         1.403908         5.227771       -17.240678         6.573186        -2.039927       -17.205428         6.997686        -1.985177         2.363773        -0.147591         0.232962 
   403       -17.150869         7.209090        -1.951242         0.575238        -0.176280        -0.111500         0.978005        26.774890        -0.804902         3.762965         0.032123         0.214031         0.037522         6.504093       -10.153151        -0.148980         4.634160         1.407841         5.235623       -17.205428         6.997686        -1.985177       -17.170178         7.422186        -1.930427         2.327832        -0.092522        -0.104317 
   404       -17.113355         7.633586        -1.896459         0.531206        -0.167200        -0.112446         0.979490        26.774890        -0.804902         3.762965         0.034037         0.214028         0.039758         6.548911        -9.625064        -0.133811         4.641632         1.411577         5.243081       -17.170178         7.422186        -1.930427       -17.134928         7.846686        -1.875677         2.272205        -0.152932        -0.036810 
   405       -17.075838         8.058087        -1.841717         0.477275        -0.158106        -0.113382         0.980891        26.774890        -0.804902         3.762965         0.035951         0.214026         0.041994         6.593590        -9.096961        -0.119468         4.648708         1.415115         5.250144       -17.134928         7.846686        -1.875677       -17.099678         8.271186        -1.820927         2.159323        -0.564534        -0.924757 
   406       -17.108229         6.783364        -1.996485         0.381811        -0.070000        -0.121300         0.990145        26.774890        -0.804902         3.762965         0.039018         0.214013         0.045580         6.984362        -4.013973        -0.026155         5.296333         1.738927         4.431784       -17.173585         6.571527        -2.027057       -17.133808         6.996018        -1.972242         4.219540        -0.376062         0.286085 
   407       -17.071701         7.207916        -1.942140         0.390140        -0.064215        -0.121884         0.990465        26.774890        -0.804902         3.762965         0.036216         0.214012         0.042306         7.015372        -3.681800        -0.022003         5.298404         1.739963         4.433861       -17.133808         6.996018        -1.972242       -17.094032         7.420510        -1.917426         4.091314        -0.315022        -0.143478 
   408       -17.035178         7.632463        -1.887757         0.397370        -0.058429        -0.122463         0.990752        26.774890        -0.804902         3.762965         0.033414         0.214011         0.039033         7.046359        -3.349624        -0.018209         5.300297         1.740910         4.435759       -17.094032         7.420510        -1.917426       -17.054255         7.845001        -1.862611         3.931353        -0.426995        -0.118126 
   409       -16.998657         8.057006        -1.833336         0.401213        -0.052640        -0.123038         0.991005        26.774890        -0.804902         3.762965         0.030611         0.214011         0.035759         7.077326        -3.017444        -0.014775         5.302012         1.741767         4.437477       -17.054255         7.845001        -1.862611       -17.014478         8.269493        -1.807795         3.688925        -0.883455        -0.948317 
   410       -17.017303         6.782852        -1.992499         0.315882        -0.016758        -0.124737         0.992048        26.774890        -0.804902         3.762965         0.038925         0.214009         0.045472         7.166608        -0.960226        -0.001251         4.444246         1.312884         3.577697       -17.079404         6.570646        -2.020230       -17.046132         6.995249        -1.966280         5.768707        -0.636179         0.199380 
   411       -16.987283         7.207482        -1.938763         0.312760        -0.012940        -0.125039         0.992067        26.774890        -0.804902         3.762965         0.036139         0.214009         0.042217         7.183621        -0.741401        -0.000746         4.444498         1.313010         3.577950       -17.046132         6.995249        -1.966280       -17.012861         7.419852        -1.912329         5.517730        -0.607624        -0.132666 
   412       -16.957265         7.632109        -1.885002         0.308208        -0.009121        -0.125339         0.992072        26.774890        -0.804902         3.762965         0.033353         0.214009         0.038962         7.200634        -0.522574        -0.000371         4.444686         1.313104         3.578138       -17.012861         7.419852        -1.912329       -16.979590         7.844455        -1.858379         5.230956        -0.743588        -0.184995 
   413       -16.927247         8.056733        -1.831216         0.304408        -0.005301        -0.125637         0.992062        26.774890        -0.804902         3.762965         0.030567         0.214008         0.035708         7.217645        -0.303748        -0.000125         4.444809         1.313165         3.578261       -16.979590         7.844455        -1.858379       -16.946318         8.269058        -1.804428         4.855296        -1.121575        -0.698117 
   414       -16.926375         6.782942        -1.993242         0.261574         0.034159        -0.127209         0.991288        26.774890        -0.804902         3.762965         0.038942         0.214009         0.045491         7.312609         1.957572        -0.004183         3.576226         0.878874         2.708033       -16.985222         6.570421        -2.018486       -16.958456         6.995073        -1.964915         7.070851        -0.857399         0.126032 
   415       -16.902862         7.207595        -1.939680         0.258619         0.037017        -0.127373         0.991164        26.774890        -0.804902         3.762965         0.036159         0.214009         0.042240         7.322868         2.121410        -0.004913         3.575862         0.878692         2.707668       -16.958456         6.995073        -1.964915       -16.931690         7.419725        -1.911343         6.715398        -0.857535        -0.126349 
   416       -16.879349         7.632246        -1.886099         0.254725         0.039875        -0.127537         0.991032        26.774890        -0.804902         3.762965         0.033376         0.214010         0.038989         7.333129         2.285248        -0.005701         3.575468         0.878495         2.707273       -16.931690         7.419725        -1.911343       -16.904924         7.844377        -1.857771         6.321170        -1.003450        -0.214560 
   417       -16.855835         8.056894        -1.832500         0.252317         0.042732        -0.127699         0.990892        26.774890        -0.804902         3.762965         0.030594         0.214010         0.035739         7.343392         2.449085        -0.006548         3.575045         0.878283         2.706849       -16.904924         7.844377        -1.857771       -16.878158         8.269029        -1.804199         5.837663        -1.324535        -0.535604 
   418       -16.835447         6.783588        -1.998294         0.202893         0.078307        -0.128496         0.988614        26.774890        -0.804902         3.762965         0.039039         0.214010         0.045604         7.405568         4.491242        -0.016682         2.701803         0.441663         1.832356       -16.891041         6.570816        -2.021545       -16.870780         6.995465        -1.967956         8.099966        -1.038899         0.061766 
   419       -16.818439         7.208211        -1.944498         0.200038         0.079421        -0.128537         0.988519        26.774890        -0.804902         3.762965         0.036249         0.214010         0.042344         7.408618         4.555266        -0.017162         2.701564         0.441543         1.832116       -16.870780         6.995465        -1.967956       -16.850520         7.420115        -1.914366         7.658384        -1.062912        -0.117869 
   420       -16.801431         7.632834        -1.890695         0.196497         0.080535        -0.128579         0.988424        26.774890        -0.804902         3.762965         0.033458         0.214010         0.039085         7.411668         4.619290        -0.017648         2.701321         0.441422         1.831874       -16.850520         7.420115        -1.914366       -16.830259         7.844765        -1.860777         7.176777        -1.211144        -0.228450 
   421       -16.784423         8.057456        -1.836884         0.194491         0.081648        -0.128619         0.988327        26.774890        -0.804902         3.762965         0.030668         0.214010         0.035825         7.414719         4.683315        -0.018141         2.701076         0.441299         1.831628       -16.830259         7.844765        -1.860777       -16.809998         8.269414        -1.807187         6.608663        -1.480219        -0.400199 
   422       -16.744518         6.784735        -2.007191         0.131895         0.118218        -0.129085         0.984562        26.774890        -0.804902         3.762965         0.039194         0.214010         0.045785         7.469402         6.789285        -0.025916         1.827789         0.004656         0.957494       -16.796860         6.571755        -2.028830       -16.783104         6.996350        -1.974813         8.783530        -1.158192         0.022643 
   423       -16.734016         7.209284        -1.952811         0.130404         0.118699        -0.129093         0.984503        26.774890        -0.804902         3.762965         0.036392         0.214010         0.042512         7.470305         6.817011        -0.026128         1.827684         0.004603         0.957388       -16.783104         6.996350        -1.974813       -16.769349         7.420944        -1.920797         8.285767        -1.196585        -0.112343 
   424       -16.723513         7.633832        -1.898427         0.128526         0.119179        -0.129101         0.984444        26.774890        -0.804902         3.762965         0.033589         0.214010         0.039238         7.471209         6.844736        -0.026342         1.827578         0.004550         0.957282       -16.769349         7.420944        -1.920797       -16.755594         7.845539        -1.866780         7.747503        -1.344342        -0.232866 
   425       -16.713010         8.058379        -1.844041         0.127574         0.119660        -0.129109         0.984384        26.774890        -0.804902         3.762965         0.030787         0.214010         0.035964         7.472113         6.872462        -0.026556         1.827471         0.004497         0.957176       -16.755594         7.845539        -1.866780       -16.741838         8.270133        -1.812763         7.125295        -1.582396        -0.323309 
   426       -17.053928         8.330404        -1.799792         0.520672        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.008788         0.062630         0.035078        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -17.099678         8.271186        -1.820927       -17.077345         8.392520        -1.790039         1.942387        -0.756073         1.631057 
   427       -17.033428         8.451814        -1.769205         0.522733        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.008322         0.062630         0.033219        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -17.077345         8.392520        -1.790039       -17.055012         8.513853        -1.759150         1.865231        -0.604249        -0.418974 
   428       -17.012928         8.573224        -1.738617         0.529121        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.007856         0.062630         0.031359        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -17.055012         8.513853        -1.759150       -17.032678         8.635186        -1.728261         1.783762        -0.683913        -0.217020 
   429       -16.992428         8.694635        -1.708030         0.534176        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.007390         0.062630         0.029500        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -17.032678         8.635186        -1.728261       -17.010345         8.756520        -1.697372         1.694520        -0.743729        -0.260522 
   430       -16.971928         8.816045        -1.677443         0.537426        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.006924         0.062630         0.027640        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -17.010345         8.756520        -1.697372       -16.988012         8.877853        -1.666483         1.597103        -0.814455        -0.304111 
   431       -16.951428         8.937455        -1.646856         0.537838        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.006459         0.062630         0.025781        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -16.988012         8.877853        -1.666483       -16.965678         8.999186        -1.635594         1.489893        -0.904059        -0.411241 
   432       -16.930928         9.058865        -1.616269         0.533159        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.005993         0.062630         0.023921        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -16.965678         8.999186        -1.635594       -16.943345         9.120520        -1.604705         1.368825        -1.050969        -0.761603 
   433       -16.910428         9.180275        -1.585681         0.517007        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.005527         0.062630         0.022061        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -16.943345         9.120520        -1.604705       -16.921012         9.241853        -1.573816         1.221620        -1.357083        -1.682240 
   434       -16.889928         9.301685        -1.555094         0.453694        -0.167346        -0.214191         0.962350        26.774890        -0.804902         3.762965         0.005061         0.062630         0.020202        12.547848        -9.633542        -0.290438         9.969620         4.075571         8.334242       -16.921012         9.241853        -1.573816       -16.898678         9.363186        -1.542927         0.991090        -2.869017       -10.388202 
   435       -16.984762         8.328455        -1.792094         0.389457        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.008676         0.062605         0.034645        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -17.028678         8.268212        -1.809243       -17.010012         8.389699        -1.778958         3.378286        -1.206829         0.659105 
   436       -16.967928         8.449969        -1.761915         0.391619        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.008216         0.062605         0.032808        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -17.010012         8.389699        -1.778958       -16.991345         8.511186        -1.748672         3.234085        -1.151253        -0.215242 
   437       -16.951095         8.571482        -1.731736         0.394067        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.007756         0.062605         0.030972        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.991345         8.511186        -1.748672       -16.972678         8.632673        -1.718387         3.085993        -1.223341        -0.360494 
   438       -16.934262         8.692996        -1.701557         0.396400        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.007296         0.062605         0.029135        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.972678         8.632673        -1.718387       -16.954012         8.754160        -1.688101         2.927071        -1.316683        -0.384989 
   439       -16.917428         8.814509        -1.671377         0.397844        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.006836         0.062605         0.027299        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.954012         8.754160        -1.688101       -16.935345         8.875647        -1.657816         2.755885        -1.422331        -0.458779 
   440       -16.900595         8.936022        -1.641198         0.397853        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.006376         0.062605         0.025462        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.935345         8.875647        -1.657816       -16.916678         8.997134        -1.627530         2.569955        -1.557891        -0.623884 
   441       -16.883762         9.057536        -1.611019         0.395474        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.005916         0.062605         0.023625        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.916678         8.997134        -1.627530       -16.898012         9.118620        -1.597245         2.363387        -1.769185        -1.063634 
   442       -16.866928         9.179049        -1.580840         0.386979        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.005456         0.062605         0.021789        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.898012         9.118620        -1.597245       -16.879345         9.240107        -1.566959         2.117070        -2.295025        -3.136031 
   443       -16.850095         9.300563        -1.550661         0.364703        -0.059687        -0.232812         0.970688        26.774890        -0.804902         3.762965         0.004996         0.062605         0.019952        13.487174        -3.421832        -0.030487         8.464472         3.322997         6.816307       -16.879345         9.240107        -1.566959       -16.860678         9.361594        -1.536674         1.752468        -3.977306       -10.299650 
   444       -16.915595         8.327852        -1.789758         0.300388        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.008661         0.062603         0.034585        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.957678         8.267164        -1.805129       -16.942678         8.388705        -1.775056         4.493554        -1.446626        -0.209620 
   445       -16.902428         8.449398        -1.759702         0.305131        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.008201         0.062603         0.032752        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.942678         8.388705        -1.775056       -16.927678         8.510247        -1.744983         4.308052        -1.533912        -0.487510 
   446       -16.889262         8.570943        -1.729647         0.307397        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.007742         0.062603         0.030918        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.927678         8.510247        -1.744983       -16.912678         8.631788        -1.714910         4.108448        -1.653002        -0.463640 
   447       -16.876095         8.692488        -1.699592         0.308979        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.007283         0.062603         0.029085        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.912678         8.631788        -1.714910       -16.897678         8.753329        -1.684837         3.894129        -1.771804        -0.485208 
   448       -16.862928         8.814034        -1.669537         0.309892        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.006824         0.062603         0.027251        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.897678         8.753329        -1.684837       -16.882678         8.874870        -1.654764         3.664395        -1.902453        -0.558261 
   449       -16.849762         8.935579        -1.639481         0.309893        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.006365         0.062603         0.025418        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.882678         8.874870        -1.654764       -16.867678         8.996411        -1.624691         3.416580        -2.069860        -0.778793 
   450       -16.836595         9.057125        -1.609426         0.308237        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.005906         0.062603         0.023585        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.867678         8.996411        -1.624691       -16.852678         9.117952        -1.594618         3.143263        -2.327110        -1.275812 
   451       -16.823428         9.178670        -1.579371         0.303280        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.005447         0.062603         0.021751        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.852678         9.117952        -1.594618       -16.837678         9.239493        -1.564545         2.821689        -2.972621        -3.879763 
   452       -16.810262         9.300216        -1.549316         0.299915        -0.009973        -0.239016         0.970964        26.774890        -0.804902         3.762965         0.004988         0.062603         0.019918        13.829158        -0.571394        -0.000683         6.831266         2.506394         5.171783       -16.837678         9.239493        -1.564545       -16.822678         9.361034        -1.534472         2.372241        -4.469218        -8.073283 
   453       -16.846428         8.328090        -1.790742         0.248349         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.008667         0.062604         0.034610        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.886678         8.266990        -1.804443       -16.875345         8.388540        -1.774405         5.429215        -1.655402        -0.811599 
   454       -16.836928         8.449623        -1.760634         0.252469         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.008207         0.062604         0.032775        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.875345         8.388540        -1.774405       -16.864012         8.510090        -1.744368         5.209508        -1.849562        -0.739112 
   455       -16.827428         8.571156        -1.730527         0.254475         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.007748         0.062604         0.030940        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.864012         8.510090        -1.744368       -16.852678         8.631640        -1.714330         4.966991        -2.013925        -0.573610 
   456       -16.817928         8.692689        -1.700419         0.255717         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.007289         0.062604         0.029106        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.852678         8.631640        -1.714330       -16.841345         8.753190        -1.684292         4.705875        -2.156449        -0.564698 
   457       -16.808428         8.814222        -1.670312         0.256388         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.006829         0.062604         0.027271        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.841345         8.753190        -1.684292       -16.830012         8.874740        -1.654255         4.426722        -2.307361        -0.640594 
   458       -16.798928         8.935754        -1.640205         0.256399         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.006370         0.062604         0.025436        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.830012         8.874740        -1.654255       -16.818678         8.996290        -1.624217         4.126874        -2.496743        -0.871959 
   459       -16.789428         9.057287        -1.610097         0.255362         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.005910         0.062604         0.023601        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.818678         8.996290        -1.624217       -16.807345         9.117840        -1.594180         3.798282        -2.788964        -1.461933 
   460       -16.779928         9.178820        -1.579990         0.253792         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.005451         0.062604         0.021767        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.807345         9.117840        -1.594180       -16.796012         9.239390        -1.564142         3.417752        -3.423820        -3.608512 
   461       -16.770428         9.300353        -1.549882         0.257666         0.039221        -0.243165         0.969192        26.774890        -0.804902         3.762965         0.004991         0.062604         0.019932        14.084450         2.247792        -0.007984         5.168163         1.674843         3.499920       -16.796012         9.239390        -1.564142       -16.784678         9.360940        -1.534105         2.913309        -4.940347        -8.503615 
   462       -16.777262         8.329105        -1.794755         0.191606         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.008688         0.062604         0.034695        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.815678         8.267677        -1.807143       -16.808012         8.389192        -1.776966         6.164875        -1.820391        -1.348799 
   463       -16.771428         8.450584        -1.764434         0.194702         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.008228         0.062604         0.032856        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.808012         8.389192        -1.776966       -16.800345         8.510706        -1.746789         5.917579        -2.101437        -0.895846 
   464       -16.765595         8.572063        -1.734114         0.196280         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.007767         0.062604         0.031017        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.800345         8.510706        -1.746789       -16.792678         8.632221        -1.716612         5.641311        -2.297315        -0.668589 
   465       -16.759762         8.693542        -1.703794         0.197236         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.007306         0.062604         0.029177        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.792678         8.632221        -1.716612       -16.785012         8.753736        -1.686435         5.343355        -2.459448        -0.626325 
   466       -16.753928         8.815021        -1.673474         0.197742         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.006846         0.062604         0.027338        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.785012         8.753736        -1.686435       -16.777345         8.875250        -1.656258         5.025313        -2.625333        -0.698561 
   467       -16.748095         8.936500        -1.643154         0.197796         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.006385         0.062604         0.025499        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.777345         8.875250        -1.656258       -16.769678         8.996765        -1.626081         4.684727        -2.829795        -0.934434 
   468       -16.742262         9.057979        -1.612834         0.197284         0.080176        -0.245006         0.966201        26.774890        -0.804902         3.762965         0.005925         0.062604         0.023660        14.228937         4.598662        -0.022625         3.492701         0.837112         1.818478       -16.769678         8.996765        -1.626081       -16.762012         9.118279        -1.595904         4.313304        -3.142495        -1.563023 
