Flight configuration defined in input file = FW_Input.txt
Angle of attack sweep alpha = 8.000
Flight Condition number = 1
number of timesteps = 25
number of spanwise strips = 123

strip     x_ref         y_ref         z_ref         Gamma0        Cfx           Cfy           Cfz           Cfn           Cd            Cl            Cm            Cn            Ref. area     Ref. span     Ref. lngth    Ref-l cl      Ref-l cm      Ref-l cn      x1            y1            z1            chord1        x2            y2            z2            chord2        Gamma1        Gamma2        cn1           cn0           cn2           A_te          B_te          C_te          
51        0.000000      0.584375      0.010500      13.558360     0.046373      -0.068409     1.177134      1.179040      0.048388      1.572726      0.132415      -0.046987     0.313497      0.369349      0.848782      0.369349      0.848782      0.848782      0.000000      0.400000      0.000000      0.853814      0.000000      0.768750      0.021000      0.843749      13.584889     13.514796     1.176401      1.181065      1.190434      13.558360     -0.189775     -0.249749     
52        0.000000      0.953125      0.031500      13.459549     0.035686      -0.068273     1.180333      1.182243      0.037702      2.759388      0.136218      -0.068212     0.309740      0.369349      0.838611      0.369349      0.838611      0.838611      0.000000      0.768750      0.021000      0.843643      0.000000      1.137500      0.042000      0.833578      13.514796     13.397970     1.184441      1.186678      1.198743      13.459549     -0.316302     -0.092818     
53        0.000000      1.321875      0.052500      13.330808     0.019237      -0.067910     1.182559      1.184473      0.021249      3.949197      0.139708      -0.048521     0.305983      0.369349      0.828440      0.369349      0.828440      0.828440      0.000000      1.137500      0.042000      0.833472      0.000000      1.506250      0.063000      0.823407      13.397970     13.258811     1.188531      1.189757      1.203060      13.330808     -0.376769     -0.070894     
54        0.000000      1.690625      0.073500      13.182257     0.006550      -0.067586     1.183508      1.185424      0.008558      5.137867      0.142199      -0.012430     0.302227      0.369349      0.818269      0.369349      0.818269      0.818269      0.000000      1.506250      0.063000      0.823301      0.000000      1.875000      0.084000      0.813236      13.258811     13.101426     1.190717      1.191123      1.205454      13.182257     -0.426115     -0.062708     
55        0.000000      2.059375      0.094500      13.016192     0.004968      -0.067516     1.183106      1.185021      0.006975      6.321189      0.144223      -0.010608     0.298470      0.369349      0.808097      0.369349      0.808097      0.808097      0.000000      1.875000      0.084000      0.813130      0.000000      2.243750      0.105000      0.803065      13.101426     12.926430     1.191301      1.190921      1.206231      13.016192     -0.473795     -0.066384     
56        0.000000      2.428125      0.115500      12.831477     0.006974      -0.067463     1.181133      1.183045      0.008979      7.493744      0.146195      -0.028514     0.294713      0.369349      0.797926      0.369349      0.797926      0.797926      0.000000      2.243750      0.105000      0.802959      0.000000      2.612500      0.126000      0.792894      12.926430     12.730670     1.190277      1.188986      1.205386      12.831477     -0.530015     -0.085831     
57        0.000000      2.796875      0.136500      12.621846     0.009199      -0.067293     1.176986      1.178891      0.011198      8.646382      0.148176      -0.052141     0.290957      0.369349      0.787755      0.369349      0.787755      0.787755      0.000000      2.612500      0.126000      0.792788      0.000000      2.981250      0.147000      0.782723      12.730670     12.502844     1.187291      1.184661      1.202558      12.621846     -0.616831     -0.149222     
58        0.000000      3.165625      0.157500      12.362717     0.010797      -0.066859     1.168616      1.170507      0.012782      9.755490      0.151522      -0.075233     0.287200      0.369349      0.777584      0.369349      0.777584      0.777584      0.000000      2.981250      0.147000      0.782617      0.000000      3.350000      0.168000      0.772552      12.502844     12.190519     1.181197      1.175518      1.196586      12.362717     -0.845610     -0.470188     
59        0.010188      3.518750      0.182875      12.019049     0.008777      -0.095007     1.166186      1.170025      0.011601      11.848665     0.131939      -0.070157     0.256799      0.338809      0.757944      0.338809      0.757944      0.757944      0.000000      3.350000      0.168000      0.772240      0.020375      3.687500      0.197750      0.753712      12.190519     11.849977     1.167166      1.172453      1.195858      12.019049     -1.005112     0.041797      
60        0.030563      3.856250      0.212625      11.678343     0.008703      -0.095993     1.178467      1.182346      0.011555      13.155397     0.118712      -0.081513     0.246977      0.338809      0.728954      0.338809      0.728954      0.728954      0.020375      3.687500      0.197750      0.743242      0.040750      4.025000      0.227500      0.724722      11.849977     11.499184     1.178827      1.184524      1.208952      11.678343     -1.035369     -0.131100     
61        0.050938      4.193750      0.242375      11.313111     0.008417      -0.096944     1.190009      1.193928      0.011298      14.477699     0.100553      -0.090942     0.237154      0.338809      0.699964      0.338809      0.699964      0.699964      0.040750      4.025000      0.227500      0.714244      0.061125      4.362500      0.257250      0.695731      11.499184     11.120732     1.190373      1.195004      1.222048      11.313111     -1.117006     -0.109850     
62        0.071313      4.531250      0.272125      10.923038     0.007834      -0.097724     1.199435      1.203387      0.010738      15.795275     0.079388      -0.096084     0.227332      0.338809      0.670973      0.338809      0.670973      0.670973      0.061125      4.362500      0.257250      0.685246      0.081500      4.700000      0.287000      0.666741      11.120732     10.721015     1.199913      1.203652      1.233216      10.923038     -1.179770     -0.075399     
63        0.091688      4.868750      0.301875      10.515319     0.007183      -0.098365     1.207126      1.211106      0.010107      17.107173     0.055648      -0.099157     0.217510      0.338809      0.641983      0.338809      0.641983      0.641983      0.081500      4.700000      0.287000      0.656248      0.101875      5.037500      0.316750      0.637750      10.721015     10.306601     1.207900      1.211049      1.242934      10.515319     -1.223148     -0.052633     
64        0.112063      5.206250      0.331625      10.095248     0.006532      -0.098899     1.213427      1.217432      0.009472      18.413424     0.029255      -0.100966     0.207688      0.338809      0.612992      0.338809      0.612992      0.612992      0.101875      5.037500      0.316750      0.627249      0.122250      5.375000      0.346500      0.608760      10.306601     9.881643      1.214894      1.217656      1.251793      10.095248     -1.254267     -0.039215     
65        0.132438      5.543750      0.361375      9.666016      0.005791      -0.099341     1.218561      1.222586      0.008745      19.713429     -0.000264     -0.100085     0.197865      0.338809      0.584002      0.338809      0.584002      0.584002      0.122250      5.375000      0.346500      0.598250      0.142625      5.712500      0.376250      0.579769      9.881643      9.448595      1.221263      1.223760      1.260193      9.666016      -1.278146     -0.031262     
66        0.152813      5.881250      0.391125      9.235395      0.004925      -0.099766     1.223549      1.227595      0.007891      21.021250     -0.032509     -0.095252     0.188043      0.338809      0.555011      0.338809      0.555011      0.555011      0.142625      5.712500      0.376250      0.569250      0.163000      6.050000      0.406000      0.550778      9.448595      9.032432      1.227232      1.230316      1.268391      9.235395      -1.228311     0.178352      
67        0.180625      6.262250      0.433375      8.783530      0.004472      -0.141891     1.221114      1.229308      0.008693      17.745410     -0.091388     -0.084492     0.225328      0.428020      0.526442      0.428020      0.526442      0.526442      0.163000      6.050000      0.406000      0.540185      0.198250      6.474500      0.460750      0.530019      9.032432      8.536703      1.236304      1.233620      1.260017      8.783530      -1.158192     0.022643      
68        0.215875      6.686750      0.488125      8.285767      0.006056      -0.141299     1.215766      1.223922      0.010257      18.890126     -0.180024     -0.125359     0.213278      0.428020      0.498289      0.428020      0.498289      0.498289      0.198250      6.474500      0.460750      0.512062      0.233500      6.899000      0.515500      0.501865      8.536703      8.024541      1.232624      1.229459      1.257667      8.285767      -1.196585     -0.112343     
69        0.251125      7.111250      0.542875      7.747503      0.007781      -0.140095     1.205095      1.213177      0.011946      19.936030     -0.276837     -0.172164     0.201228      0.428020      0.470136      0.428020      0.470136      0.470136      0.233500      6.899000      0.515500      0.483937      0.268750      7.323500      0.570250      0.473712      8.024541      7.449136      1.226010      1.218431      1.252473      7.747503      -1.344342     -0.232866     
70        0.286375      7.535750      0.597625      7.125295      0.009759      -0.137659     1.183670      1.191607      0.013850      20.771695     -0.384237     -0.227435     0.189178      0.428020      0.441983      0.428020      0.441983      0.441983      0.268750      7.323500      0.570250      0.455811      0.304000      7.748000      0.625000      0.445559      7.449136      6.771839      1.208325      1.191955      1.236128      7.125295      -1.582396     -0.323309     
71        0.315167      7.808667      0.640444      6.657311      0.009398      -0.264497     1.155386      1.185186      0.017264      72.519335     -0.465232     -0.953320     0.052201      0.125205      0.416925      0.125205      0.416925      0.416925      0.304000      7.748000      0.625000      0.427782      0.326333      7.869333      0.655889      0.417078      6.771839      6.529180      1.170434      1.180602      1.200473      6.657311      -1.938090     -1.735644     
